ID   , holiday                  , temp   , rain_1h, snow_1h, clouds_all, weather_main, Rush Hour, traffic_volume
24999,                          , 294.301,    0.0 ,    0.0 ,         92, Rain        ,         0,           2984
47952,                          , 285.36 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           6539
39006,                          , 273.51 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3132
15828,                          , 300.59 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6526
 6347,                          , 283.92 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           2542
43551,                          , 288.21 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4957
29744,                          , 257.84 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           2011
26910,                          , 285.28 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           1475
44411,                          , 306.51 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3714
21809,                          , 284.36 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           5214
41005,                          , 279.15 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           5829
45295,                          , 292.49 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            331
 9472,                          , 282.07 ,    4.27,    0.0 ,         92, Drizzle     ,         0,            340
 8973,                          , 279.14 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            237
47645,                          , 292.73 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            332
27061,                          , 282.55 ,    0.0 ,    0.0 ,          0, Clear       ,         0,            852
18729,                          , 285.03 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5088
23921,                          , 289.47 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           1259
 4907,                          , 277.78 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            316
 5152,                          , 273.36 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           5222
 7822,                          , 291.04 ,    0.0 ,    0.0 ,          0, Clear       ,         0,            329
20418,                          , 268.43 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2692
28712,                          , 275.62 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            971
15285,                          , 303.58 ,    0.0 ,    0.0 ,          8, Clear       ,         1,           3889
36716,                          , 292.15 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           2718
 7461,                          , 296.89 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           1190
 1735,                          , 269.27 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4557
27255,                          , 287.724,    0.0 ,    0.0 ,         36, Clouds      ,         1,           5998
42359,                          , 275.72 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           6586
23855,                          , 290.06 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5297
28072,                          , 282.21 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5806
 6094,                          , 299.03 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3566
32617,                          , 281.84 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           2042
26495,                          , 289.46 ,    0.0 ,    0.0 ,         40, Drizzle     ,         0,            986
25271,                          , 296.58 ,    0.0 ,    0.0 ,         90, Thunderstorm,         0,           1254
25792,                          , 288.99 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           5420
28671,                          , 274.82 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2661
30220,                          , 273.55 ,    0.0 ,    0.0 ,          1, Fog         ,         0,           5518
42725,                          , 273.49 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            553
 1429,                          , 267.76 ,    0.0 ,    0.0 ,         90, Haze        ,         0,            611
18905,                          , 279.84 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            268
 9454,                          , 278.58 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           1084
45877,                          , 302.65 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4129
44776,                          , 291.15 ,    0.0 ,    0.0 ,          1, Rain        ,         0,           2793
23308,                          , 279.0  ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           2676
36217,                          , 293.79 ,    0.0 ,    0.0 ,         90, Thunderstorm,         1,           4077
44339,                          , 296.79 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           5232
 1712,                          , 280.78 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4551
17420,                          , 299.18 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4406
34636,                          , 292.65 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4906
23711,                          , 288.85 ,    0.0 ,    0.0 ,         40, Fog         ,         0,            644
 5490,                          , 271.85 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            350
37911,                          , 273.95 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2974
46981,                          , 291.78 ,    0.38,    0.0 ,         90, Mist        ,         1,           5687
27069,                          , 296.44 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           4366
35831,                          , 301.92 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           4233
22792,                          , 283.48 ,    0.76,    0.0 ,         90, Mist        ,         0,           4226
34782,                          , 290.29 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           2494
27580,                          , 284.938,    0.0 ,    0.0 ,         76, Clouds      ,         0,           4399
  946,                          , 279.02 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2450
10089,                          , 259.37 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2549
26473,                          , 289.87 ,    0.0 ,    0.0 ,          1, Rain        ,         0,           2763
41968,                          , 267.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            416
11967,                          , 256.94 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            456
27702,                          , 280.624,    0.0 ,    0.0 ,         12, Clouds      ,         0,           4204
22210,                          , 278.07 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           2907
40359,                          , 249.79 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            335
19603,                          , 271.72 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           6042
 1222,                          , 277.1  ,    0.0 ,    0.0 ,         99, Rain        ,         0,            332
37805,                          , 286.15 ,    0.0 ,    0.0 ,         75, Rain        ,         0,           2904
 1755,                          , 274.13 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5522
18957,                          , 285.47 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           4481
27778,                          , 286.52 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           4401
32193,                          , 281.62 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           3355
14659,                          , 300.82 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3743
45549,                          , 297.09 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            573
45111,                          , 292.92 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            893
17722,                          , 291.03 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3041
37631,                          , 289.37 ,    0.0 ,    0.0 ,         40, Rain        ,         0,            326
 4148,                          , 259.29 ,    0.0 ,    0.0 ,         40, Mist        ,         0,           5452
 6129,                          , 287.18 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2974
 3216,                          , 272.55 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           2460
 2227,                          , 271.57 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            391
32814,                          , 286.74 ,    0.0 ,    0.0 ,         75, Drizzle     ,         0,           5009
25090,                          , 306.37 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           5952
43191,                          , 276.08 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           5687
39769,                          , 267.68 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           6042
47996,                          , 286.75 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           1871
42468,                          , 271.35 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           5619
 3815,                          , 266.63 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            664
32168,                          , 289.53 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3468
21109,                          , 274.61 ,    0.0 ,    0.0 ,         75, Rain        ,         0,           3034
15143,                          , 299.52 ,    0.0 ,    0.0 ,          0, Clear       ,         0,           4724
24944,                          , 294.035,    0.0 ,    0.0 ,         68, Clouds      ,         0,           4895
41773,                          , 264.29 ,    0.0 ,    0.0 ,          1, Mist        ,         0,           2105
25397,                          , 295.94 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2096
24211,                          , 295.62 ,    0.0 ,    0.0 ,         68, Clouds      ,         1,           6139
13876,                          , 277.91 ,    0.64,    0.0 ,         90, Rain        ,         1,           6347
46125,                          , 289.94 ,    0.0 ,    0.0 ,          5, Clear       ,         1,           6409
35019,                          , 293.88 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           3266
45426,                          , 308.87 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           4798
17149,                          , 295.39 ,    0.0 ,    0.0 ,         75, Rain        ,         0,           5410
11247,                          , 250.15 ,    0.0 ,    0.0 ,         90, Haze        ,         0,           3040
21959,                          , 279.55 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1520
30581,                          , 269.3  ,    0.0 ,    0.0 ,         90, Snow        ,         1,           2631
18561,                          , 291.95 ,    0.38,    0.0 ,         40, Rain        ,         0,           5171
13446,                          , 281.1  ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           3247
43111,                          , 275.08 ,    0.0 ,    0.0 ,          1, Mist        ,         0,           1007
38113,                          , 294.55 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5873
42613,                          , 277.08 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4447
24383,                          , 295.42 ,    0.0 ,    0.0 ,         12, Clouds      ,         0,           2779
21314,                          , 272.51 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2147
43347,                          , 268.69 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            357
25888,                          , 288.21 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           1145
 7161,                          , 298.93 ,    0.0 ,    0.0 ,          8, Rain        ,         1,           4252
30783,                          , 266.41 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           3767
41867,                          , 263.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2665
   28,                          , 295.13 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           6137
  204,                          , 275.19 ,    0.0 ,    0.0 ,         20, Clouds      ,         1,           5291
22456,                          , 297.7  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           6991
34947,                          , 295.77 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           6490
18230,                          , 292.89 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3765
13156,                          , 271.93 ,    0.25,    0.0 ,         75, Rain        ,         0,           6194
32691,                          , 286.88 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           1209
30822,                          , 271.59 ,    0.0 ,    0.0 ,         40, Mist        ,         0,            257
26435,                          , 295.64 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           2335
  637,                          , 280.07 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            326
47674,                          , 294.44 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           6728
41323,                          , 257.99 ,    0.0 ,    0.0 ,          1, Snow        ,         0,           4364
19557,                          , 285.86 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,            292
31457,                          , 269.81 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5727
10885,                          , 257.33 ,    0.0 ,    0.0 ,         64, Mist        ,         0,            278
  135,                          , 273.71 ,    0.0 ,    0.0 ,         20, Clouds      ,         1,           4832
19285,                          , 282.23 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            878
28288,                          , 275.89 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           6292
 9574,                          , 278.84 ,    0.97,    0.0 ,         32, Rain        ,         0,           4885
31608,                          , 268.71 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           5226
29259,                          , 251.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3869
18612,                          , 291.96 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2944
24599,                          , 295.71 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           4307
47541,                          , 291.67 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           3245
25868,                          , 288.5  ,    0.51,    0.0 ,         92, Rain        ,         0,           3294
19454,                          , 276.42 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            485
41837,                          , 267.49 ,    0.0 ,    0.0 ,         90, Haze        ,         0,            381
44044,                          , 277.85 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            460
40525,                          , 274.86 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            352
10724,                          , 258.38 ,    0.51,    0.0 ,         64, Fog         ,         0,           3567
29094,                          , 251.09 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6090
29199,                          , 261.72 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           1543
 9002,                          , 287.82 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           3345
10823,                          , 263.9  ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           5373
46909,                          , 291.16 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           2504
46621,                          , 294.15 ,    0.0 ,    0.0 ,          1, Mist        ,         1,           3514
   56,                          , 291.77 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           2822
  233,                          , 281.54 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           6028
 2166,                          , 268.32 ,    0.0 ,    0.0 ,         90, Haze        ,         0,           6493
18809,                          , 285.22 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2900
46013,                          , 291.35 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           5266
18699,                          , 281.79 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2608
24160,                          , 294.95 ,    0.0 ,    0.0 ,         92, Clouds      ,         0,           5179
39592,                          , 267.95 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            392
28781,                          , 272.42 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5017
 1384,                          , 287.98 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           3090
34852,                          , 292.71 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4762
30819,                          , 272.1  ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            926
19166,                          , 285.15 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           3157
15844,                          , 298.89 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5764
14121,                          , 285.8  ,    0.64,    0.0 ,         90, Rain        ,         0,           4592
  566,                          , 288.36 ,    0.0 ,    0.0 ,         90, Fog         ,         0,           4982
43575,                          , 280.42 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4891
12486,                          , 261.9  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5269
13632,                          , 277.9  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4267
11255,                          , 276.793,    0.0 ,    0.0 ,         64, Clouds      ,         0,            277
 4646,                          , 276.02 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           3570
41782,                          , 257.42 ,    0.0 ,    0.0 ,         40, Fog         ,         0,            425
29261,                          , 250.22 ,    0.0 ,    0.0 ,          5, Clear       ,         1,           2502
34447,                          , 293.15 ,    0.0 ,    0.0 ,          1, Fog         ,         0,           1183
12377,                          , 274.9  ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            279
 3669,                          , 258.89 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2642
41866,                          , 263.62 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            902
23330,                          , 279.04 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           3865
43019,                          , 269.37 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4107
29324,                          , 272.74 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           6003
41486,                          , 266.75 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            283
38331,                          , 280.35 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2940
36198,                          , 288.89 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            982
15375,                          , 294.45 ,    0.0 ,    0.0 ,         36, Clouds      ,         1,           5116
25587,                          , 300.04 ,    0.0 ,    0.0 ,          8, Clear       ,         1,           5430
39355,                          , 277.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2967
 1011,                          , 279.97 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5039
16298,                          , 295.18 ,    7.97,    0.0 ,         90, Thunderstorm,         0,            319
47634,                          , 301.49 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5739
 7672,                          , 292.87 ,   21.42,    0.0 ,         90, Thunderstorm,         1,           1745
30481,                          , 272.09 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           3846
 5647,                          , 291.25 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4975
14721,                          , 286.39 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            836
45765,                          , 304.86 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5743
 6748,                          , 287.17 ,    0.84,    0.0 ,         24, Mist        ,         1,           4919
36411,                          , 289.62 ,    0.0 ,    0.0 ,          1, Mist        ,         0,           1406
15043,                          , 291.92 ,    0.0 ,    0.0 ,         92, Clouds      ,         0,           5157
44292,                          , 290.51 ,    0.0 ,    0.0 ,         40, Haze        ,         0,           4631
13489,                          , 287.01 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           5485
 9000,                          , 287.65 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           3150
35914,                          , 286.43 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           5447
14556,                          , 283.02 ,    0.0 ,    0.0 ,          0, Clear       ,         1,           6547
14723,                          , 285.62 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5723
24584,                          , 286.64 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            381
 8106,                          , 290.35 ,    0.0 ,    0.0 ,         24, Mist        ,         1,           6217
32706,                          , 286.88 ,    0.0 ,    0.0 ,         90, Rain        ,         0,            367
23957,                          , 285.59 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,            364
35634,                          , 297.95 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           4200
 6592,                          , 296.03 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4813
22274,                          , 278.22 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4759
20363,                          , 264.87 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            633
 8300,                          , 296.51 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5999
44912,                          , 298.35 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           6366
32326,                          , 281.21 ,    0.0 ,    0.0 ,         90, Haze        ,         1,           5958
45052,                          , 304.36 ,    0.0 ,    0.0 ,         40, Rain        ,         1,           4175
34568,                          , 291.36 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            890
 5528,                          , 279.31 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           5475
46450,                          , 294.61 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           1210
13367,                          , 273.7  ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4836
 1267,                          , 275.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1293
12573,                          , 251.43 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            360
45445,                          , 301.55 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4776
 3477,                          , 270.73 ,    0.0 ,    0.0 ,         90, Haze        ,         0,           2146
19777,                          , 273.69 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           4526
12327,                          , 266.16 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            511
 6076,                          , 291.73 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            751
17887,                          , 296.83 ,    1.27,    0.0 ,         75, Mist        ,         0,            325
38163,                          , 295.86 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           5975
 5748,                          , 275.66 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           4978
42154,                          , 268.55 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3367
 5642,                          , 291.15 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           6017
36520,                          , 296.29 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           6282
31478,                          , 269.82 ,    0.0 ,    0.0 ,         20, Clouds      ,         1,           1507
15691,                          , 300.25 ,    0.0 ,    0.0 ,         12, Clouds      ,         0,           5416
37536,                          , 284.43 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           6284
41518,                          , 271.07 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5454
35866,                          , 291.65 ,    0.0 ,    0.0 ,          1, Mist        ,         0,           2943
27711,                          , 275.942,    0.0 ,    0.0 ,         24, Clouds      ,         0,           1006
10581,                          , 258.67 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           6014
42495,                          , 272.22 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           4569
32808,                          , 284.22 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           4352
27302,                          , 270.969,    0.0 ,    0.0 ,          0, Clear       ,         1,           5589
 3574,                          , 266.9  ,    0.0 ,    0.0 ,         77, Clouds      ,         1,           6544
19331,                          , 289.51 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            372
15078,                          , 289.03 ,    0.0 ,    0.0 ,          8, Clear       ,         0,           5859
31686,                          , 266.65 ,    0.0 ,    0.0 ,         90, Haze        ,         0,           4431
30549,                          , 269.43 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            676
23234,                          , 283.22 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           6087
22134,                          , 279.72 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           5923
39726,                          , 271.38 ,    0.0 ,    0.0 ,         40, Snow        ,         0,            268
11615,                          , 271.32 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            711
44124,                          , 297.58 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4953
44867,                          , 293.48 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            396
41082,                          , 258.63 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           2657
 2417,                          , 258.39 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           4285
16271,                          , 292.6  ,    0.3 ,    0.0 ,          1, Rain        ,         0,            338
 4897,                          , 279.81 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           2171
42839,                          , 266.07 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2683
20899,                          , 265.61 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            792
38067,                          , 284.15 ,    0.0 ,    0.0 ,         75, Rain        ,         1,           4910
14838,                          , 290.98 ,    0.25,    0.0 ,         80, Rain        ,         0,           2900
45022,                          , 301.95 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4053
14567,                          , 294.73 ,    0.0 ,    0.0 ,          0, Clear       ,         1,           4914
 2585,                          , 252.98 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            243
18179,                          , 290.06 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           6262
15362,                          , 297.0  ,    0.0 ,    0.0 ,          0, Clear       ,         0,           3447
37029,                          , 294.08 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           3256
 2806,                          , 270.51 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            334
37818,                          , 285.84 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            562
37167,                          , 296.01 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            412
29613,                          , 267.61 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4956
44830,                          , 293.79 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           3940
10296,                          , 274.46 ,    1.02,    0.0 ,         64, Snow        ,         0,           5655
 9707,                          , 272.11 ,    0.0 ,    0.0 ,         64, Mist        ,         1,           5285
23365,                          , 273.55 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,            960
 6959,                          , 294.18 ,    0.42,    0.0 ,         76, Rain        ,         0,           6517
40668,                          , 259.34 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2183
42810,                          , 262.65 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1128
40698,                          , 256.65 ,    0.0 ,    0.0 ,         75, Snow        ,         0,            888
15249,                          , 300.45 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           3829
42275,                          , 270.15 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            356
   89,                          , 275.09 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           4258
15703,                          , 291.68 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            341
 5917,                          , 286.75 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5263
20603,                          , 263.08 ,    0.0 ,    0.0 ,          1, Haze        ,         0,           1049
12846,                          , 277.47 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           4565
42902,                          , 271.79 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           4207
18789,                          , 280.96 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           5801
19803,                          , 272.42 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            392
31375,                          , 276.91 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           6365
35132,                          , 303.89 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           2996
 2120,                          , 273.98 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            306
29806,                          , 250.03 ,    0.0 ,    0.0 ,          1, Haze        ,         0,            357
 3568,                          , 263.47 ,    0.0 ,    0.0 ,          0, Clear       ,         0,            559
41234,                          , 256.94 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            520
14425,                          , 295.16 ,    0.0 ,    0.0 ,         75, Clouds      ,         1,           4193
43231,                          , 272.01 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           1311
46169,                          , 291.28 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            750
 6527,                          , 295.04 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           6778
26723,                          , 293.4  ,    0.0 ,    0.0 ,          1, Clear       ,         0,            354
37725,                          , 285.38 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5062
 4607,                          , 277.28 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3513
18405,                          , 283.06 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            433
16413,                          , 291.15 ,    0.0 ,    0.0 ,          1, Haze        ,         1,           5450
42237,                          , 273.0  ,    0.0 ,    0.0 ,         90, Mist        ,         0,            420
17125,                          , 299.17 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5455
15484,                          , 292.28 ,    0.0 ,    0.0 ,         12, Clouds      ,         0,           2049
46643,                          , 291.58 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            365
14249,                          , 288.56 ,    4.76,    0.0 ,         90, Mist        ,         0,            267
30254,                          , 275.09 ,    0.0 ,    0.0 ,         90, Mist        ,         0,            363
46390,                          , 293.21 ,    0.0 ,    0.0 ,         75, Thunderstorm,         0,           4820
 8220,                          , 289.48 ,    9.53,    0.0 ,         90, Rain        ,         0,            852
33918,                          , 280.75 ,    0.0 ,    0.0 ,         75, Drizzle     ,         0,            431
11827,                          , 246.39 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            723
37912,                          , 273.55 ,    0.0 ,    0.0 ,          1, Fog         ,         0,           5936
 1129,                          , 282.74 ,    0.0 ,    0.0 ,         98, Clear       ,         0,           5242
27451,                          , 278.631,    0.0 ,    0.0 ,          0, Clear       ,         0,           2401
41663,                          , 266.53 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           4705
  874,                          , 275.93 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2579
 8475,                          , 297.51 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           3934
